parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12309503,,,,2.0,3.0,,7.0,2.0,,,1382.0,1382.0,,,,,6037.0,,2.0,,,,7.0,33958206.0,-118199496.0,5978.0,,,,,,0100,261.0,SGR2*,60375357.011005,47762.0,3101.0,,96125.0,0.0,,,,1.0,,,1927.0,,,113807.0,215311.0,2015.0,101504.0,2930.78,,,60375357011005.0
12195534,,,,1.0,1.0,,7.0,1.0,,,400.0,400.0,,,,,6037.0,,1.0,,,,,33973339.0,-118289600.0,5600.0,,,,,,0100,261.0,LARD2,60372377.101003,12447.0,3101.0,118208.0,96025.0,0.0,,,,1.0,,,1922.0,,,3448.0,22197.0,2015.0,18749.0,364.8,Y,15.0,60372377101003.0
11262213,1.0,,,2.0,4.0,,4.0,2.0,,,1552.0,1552.0,,,,,6037.0,,2.0,,,,2.0,34650556.0,-118234845.0,9657.0,,,,,,0100,261.0,LCA110000*,60379011.011016,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,1994.0,,,136100.0,243000.0,2015.0,106900.0,3850.46,,,60379011011016.0
17148898,,,,2.0,3.0,,,2.0,,1119.0,1119.0,1119.0,,,1119.0,,6111.0,1.0,2.0,2.0,520.0,,,34186949.0,-119196824.0,6047.0,,,,,,1111,261.0,,61110088.00101,13150.0,2061.0,,97106.0,7.0,,,,,180.0,,1969.0,1.0,,130717.0,261434.0,2015.0,130717.0,3216.24,,,61110088001010.0
11508560,,,,3.0,4.0,,10.0,3.0,,,2445.0,2445.0,,,,,6037.0,,3.0,,,,2.0,33878272.0,-118405056.0,3325.0,,,,,,010C,266.0,MNRM,60376209.041037,19177.0,3101.0,,96117.0,0.0,,,,1.0,,,2002.0,,,888337.0,1933439.0,2015.0,1045102.0,21677.53,,,60376209041037.0
12163405,,,,1.0,2.0,,7.0,1.0,,,1048.0,1048.0,,,,,6037.0,,1.0,,,,7.0,34188941.0,-118152993.0,6481.0,1.0,,,,1.0,0100,261.0,LCR175,60374610.001,30187.0,3101.0,,96265.0,0.0,,,,1.0,,,1940.0,,,144020.0,280671.0,2015.0,136651.0,3535.92,,,60374610001000.0
11279231,1.0,,,2.0,3.0,,4.0,2.0,,,1592.0,1592.0,,,,,6037.0,,2.0,,,,2.0,34692184.0,-118153642.0,7172.0,,,,,,0100,261.0,LRR17000*,60379008.052005,5534.0,3101.0,,97317.0,0.0,,,,1.0,,,1956.0,,,42607.0,54005.0,2015.0,11398.0,1451.76,,,60379008052005.0
10808267,1.0,,,2.0,2.0,,7.0,2.0,,,1205.0,1205.0,,,,,6037.0,,2.0,,,,2.0,34162690.0,-118603164.0,4618.0,,,,,,0100,261.0,LAR1,60371375.023002,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,1952.0,,,52811.0,102393.0,2015.0,49582.0,1333.64,,,60371375023002.0
17113990,,,,2.0,3.0,,,2.0,,1608.0,1608.0,1608.0,,,1608.0,,6111.0,1.0,2.0,2.0,489.0,,,34254014.0,-119201539.0,6830.0,,,,,,1111,261.0,,61110015.072026,34543.0,2061.0,116692.0,97083.0,6.0,,,,,273.0,,1985.0,1.0,,156165.0,237998.0,2015.0,81833.0,2549.68,,,61110015072026.0
13083081,,,,1.0,3.0,,7.0,1.0,,,964.0,964.0,,,,,6037.0,,1.0,,,,7.0,34012014.0,-117893416.0,6079.0,,,,,,0100,261.0,LCA16000*,60374081.411008,118217.0,3101.0,,96488.0,0.0,,,,1.0,,,1960.0,,,22827.0,36677.0,2015.0,13850.0,784.12,,,60374081411008.0
12153601,1.0,,,2.0,3.0,,4.0,2.0,,,1632.0,1632.0,,,,,6037.0,,2.0,,,,2.0,34208327.0,-118199968.0,10183.0,,,,,,0100,261.0,LFR17500*,60374605.023006,46080.0,3101.0,,96271.0,0.0,,,,1.0,,,1967.0,,,259380.0,1223975.0,2015.0,964595.0,15067.42,,,60374605023006.0
11642857,,,,1.0,1.0,,1.0,1.0,,,728.0,728.0,,,,,6037.0,,1.0,,,,,34062200.0,-118442000.0,39095.0,,,,,,010E,266.0,LAR3,60372652.021,12447.0,3101.0,118920.0,96005.0,0.0,,,,1.0,,,1961.0,,,116605.0,278840.0,2015.0,162235.0,3443.81,,,60372652021000.0
11904772,1.0,,,6.0,7.0,,7.0,6.0,,,3611.0,,,3611.0,,,6037.0,,6.0,,,,,34067245.0,-118155299.0,7791.0,,,,,,0300,247.0,ALRPD*,60374819.014033,50677.0,3101.0,,96533.0,0.0,,,,3.0,,,1975.0,,,246875.0,289446.0,2015.0,42571.0,4191.28,,,60374819014033.0
14020481,,,,4.5,4.0,,,4.5,,,2581.0,2581.0,,,,,6059.0,,4.0,2.0,503.0,,,33674592.0,-117921585.0,7500.0,,,,,,122,261.0,,60590638.021015,38032.0,1286.0,,96958.0,7.0,,1.0,,,,,2002.0,1.0,,246352.0,384640.0,2015.0,138288.0,4750.86,,,60590638021015.0
13846205,,,,1.0,2.0,,,1.0,,,1099.0,,,,,1099.0,6059.0,1.0,1.0,0.0,0.0,,,33721481.0,-117858539.0,7054.0,,,,,,122,261.0,,60590743.00101,47568.0,1286.0,276293.0,97007.0,6.0,,,,,,,1933.0,1.0,,88648.0,200923.0,2015.0,112275.0,2674.1,,,60590743001010.0
11713440,,,,3.0,4.0,,4.0,3.0,,,2246.0,2246.0,,,,,6037.0,,3.0,,,,2.0,34010981.0,-118364704.0,12115.0,,,,,,0100,261.0,LAR1,60372360.002005,12447.0,3101.0,268097.0,95989.0,0.0,,,,1.0,,,1964.0,,,79534.0,116650.0,2015.0,37116.0,1672.33,,,60372360002005.0
11001057,,,,2.0,3.0,,7.0,2.0,,,1648.0,1648.0,,,,,6037.0,,2.0,,,,2.0,34258570.0,-118284349.0,12310.0,,,,,,0100,261.0,LAR1,60371011.101011,12447.0,3101.0,27484.0,96284.0,0.0,,,,1.0,,,1929.0,,,120998.0,180980.0,2015.0,59982.0,875.67,Y,14.0,60371011101011.0
12121000,,,,2.0,2.0,,7.0,2.0,,,1170.0,1170.0,,,,,6037.0,,2.0,,,,7.0,34142574.0,-118088749.0,5935.0,,,,,,0100,261.0,PSR6,60374632.001004,47019.0,3101.0,275426.0,96295.0,0.0,,,,1.0,,,1924.0,,,122400.0,613000.0,2015.0,490600.0,7094.92,,,60374632001004.0
12155791,1.0,,,2.0,3.0,,4.0,2.0,,,1846.0,1846.0,,,,,6037.0,,2.0,,,,2.0,34208791.0,-118181357.0,15502.0,,,,,,0100,261.0,LFR115000*,60374605.013004,46080.0,3101.0,,96271.0,0.0,,,,1.0,,,1956.0,,,99514.0,497600.0,2015.0,398086.0,6373.33,,,60374605013004.0
11503920,,,,5.0,6.0,,1.0,5.0,,,4225.0,4225.0,,,,,6037.0,,5.0,,,,2.0,33896694.0,-118400504.0,4637.0,,,,,,0100,261.0,MNRS,60376203.011015,19177.0,3101.0,,96117.0,0.0,,,,1.0,,,1991.0,,,735054.0,2049219.0,2015.0,1314165.0,23090.82,,,60376203011015.0
17303044,,,,0.0,0.0,,,,,,1000.0,,1000.0,,,,6111.0,,,,,,,34434405.0,-119278847.0,,,,,,,1118,263.0,,61110010.021016,13091.0,2061.0,,97099.0,0.0,,,,,,,1967.0,,,,,2015.0,,,,,61110010021018.0
10757834,,,,3.0,5.0,,7.0,3.0,,,1980.0,1980.0,,,,,6037.0,,3.0,,,,2.0,34162653.0,-118623613.0,6276.0,,,,,,0100,261.0,LAR1,60371374.023003,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,1954.0,,,77746.0,388758.0,2015.0,311012.0,4872.43,,,60371374023003.0
12997314,,,,1.0,3.0,,7.0,1.0,,,1260.0,1260.0,,,,,6037.0,,1.0,,,,7.0,34106012.0,-118014080.0,14467.0,,,,,,0100,261.0,LCA105,60374314.003008,50749.0,3101.0,,96267.0,0.0,,,,1.0,,,1947.0,,,120000.0,500000.0,2015.0,380000.0,6768.67,,,60374314003008.0
14155301,,,,2.0,3.0,,,2.0,,,1958.0,1958.0,,,,,6059.0,,2.0,1.0,398.0,True,,33942148.0,-117905131.0,6600.0,1.0,,,1.0,,122,261.0,,60590015.013001,17150.0,1286.0,,97035.0,0.0,,,,,,,1989.0,,,206433.0,374064.0,2015.0,167631.0,5822.42,,,60590015013001.0
12642786,,,,2.0,2.0,,4.0,2.0,,,930.0,930.0,,,,,6037.0,,2.0,,,,2.0,33758658.0,-118310625.0,191373.0,,,,,,010D,269.0,RPRS-4*,60376707.01103,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1974.0,,,143400.0,356000.0,2015.0,212600.0,4475.0,,,60376707011029.0
13131498,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037.0,,,,,,,34031186.0,-118003857.0,,,,,,,070P,263.0,,60374084.023021,45602.0,3101.0,,96489.0,0.0,,,,,,,1973.0,,,,,2015.0,,198.69,,,
14655191,1.0,,,2.5,3.0,,,2.5,,,1760.0,1760.0,,,,,6059.0,,2.0,2.0,0.0,,24.0,33534285.0,-117713479.0,,,,,,,34,266.0,,60590423.262017,25459.0,1286.0,,96987.0,7.0,,1.0,,,,,1977.0,2.0,,138858.0,510000.0,2015.0,371142.0,5183.48,Y,15.0,60590423262017.0
12919616,1.0,,,2.0,4.0,,7.0,2.0,,,1440.0,1440.0,,,,,6037.0,,2.0,,,,2.0,34094085.0,-117914976.0,8584.0,,,,,,0100,261.0,LCA16000*,60374057.021015,24245.0,3101.0,,96473.0,0.0,,,,1.0,,,1955.0,,,68530.0,227159.0,2015.0,158629.0,3020.49,,,60374057021015.0
12823402,,,,2.0,2.0,,7.0,2.0,,,1514.0,1514.0,,,,,6037.0,,2.0,,,,2.0,33941376.0,-118004724.0,6179.0,,,,,,0100,261.0,WHR106,60375034.023016,14634.0,3101.0,,96171.0,0.0,,,,1.0,,,1952.0,,,109000.0,439000.0,2015.0,330000.0,5778.64,,,60375034023016.0
10741923,1.0,,,3.0,4.0,,4.0,3.0,,,3166.0,3166.0,,,,,6037.0,,3.0,,,,2.0,34153121.0,-118776026.0,6234.0,1.0,,,,1.0,010D,269.0,AHRPD10000,60378003.243,9840.0,3101.0,764095.0,96336.0,0.0,,,,1.0,,,1985.0,,,202969.0,338825.0,2015.0,135856.0,4233.53,,,60378003243000.0
11954314,,,,1.0,3.0,,7.0,1.0,,,1109.0,1109.0,,,,,6037.0,,1.0,,,,7.0,34091176.0,-118246301.0,5838.0,,,,,,0100,261.0,LAR1,60371974.101023,12447.0,3101.0,268134.0,96007.0,0.0,,,,1.0,,,1940.0,,,20980.0,44620.0,2015.0,23640.0,666.02,,,60371974101023.0
11654001,,,,3.0,3.0,,4.0,3.0,,,1536.0,1536.0,,,,,6037.0,,3.0,,,True,2.0,34110218.0,-118436525.0,4888.0,,,1.0,,,0104,261.0,LARE15,60372612.002,12447.0,3101.0,113749.0,96086.0,0.0,,,,1.0,,,1979.0,,,113700.0,438589.0,2015.0,324889.0,5507.55,,,60372612002000.0
11916722,,,,3.0,4.0,,7.0,3.0,,,2316.0,,,2316.0,,,6037.0,,3.0,,,,,34077552.0,-118090200.0,6428.0,,,,,,0300,247.0,SLC1-R3*,60374814.023003,33837.0,3101.0,,96515.0,0.0,,,,3.0,,,1927.0,,,32001.0,70532.0,2015.0,38531.0,1677.61,,,60374814023003.0
14396257,,,,4.0,4.0,,,4.0,,,3054.0,3054.0,,,,,6059.0,,4.0,2.0,562.0,,,33563880.0,-117699352.0,5319.0,,,,,,122,261.0,,60590423.352019,25459.0,1286.0,,96987.0,0.0,,,,,,,2005.0,,,407634.0,1109000.0,2015.0,701366.0,11412.16,,,60590423352019.0
12434554,,,,2.0,4.0,,7.0,2.0,,,1589.0,1589.0,,,,,6037.0,,2.0,,,,7.0,33829081.0,-118095365.0,5240.0,,,,,,0100,261.0,LBR1N,60375738.001004,46298.0,3101.0,276606.0,96242.0,0.0,,,,1.0,,,1953.0,,,179000.0,528000.0,2015.0,349000.0,7146.94,,,60375738001004.0
12470325,,,,3.0,5.0,,7.0,3.0,,,2573.0,2573.0,,,,,6037.0,,3.0,,,,7.0,33842809.0,-118160626.0,5100.0,,,,,,0100,261.0,LKR1YY,60375714.005006,12292.0,3101.0,,96212.0,0.0,,,,1.0,,,1955.0,,,186126.0,547750.0,2015.0,361624.0,6905.94,,,60375714005006.0
14027071,,,,2.0,3.0,,,2.0,,,1059.0,1059.0,,,,,6059.0,,2.0,2.0,400.0,,,33739963.0,-117992802.0,7266.0,,,,,,122,261.0,,60590997.02202,,1286.0,,96973.0,6.0,,,,,,,1956.0,1.0,,40795.0,61441.0,2015.0,20646.0,1212.08,,,60590997022020.0
11037182,,,,2.0,3.0,,7.0,2.0,,,1216.0,1216.0,,,,,6037.0,,2.0,,,,7.0,34253247.0,-118433637.0,6999.0,,,,,,0100,261.0,LAR1,60371190.02501,12447.0,3101.0,268002.0,96361.0,0.0,,,,1.0,,,1962.0,,,74390.0,162069.0,2015.0,87679.0,2018.12,,,60371190025010.0
13882588,,,,3.0,5.0,,,3.0,,,1739.0,1739.0,,,,,6059.0,,3.0,2.0,441.0,,,33826361.0,-117906329.0,7716.0,,,,,,122,261.0,,60590874.041016,16764.0,1286.0,275470.0,97024.0,5.0,,,,,,,2007.0,1.0,,112725.0,538000.0,2015.0,425275.0,6304.66,,,60590874041016.0
14073371,,,,2.0,4.0,,,2.0,,,1417.0,1417.0,,,,,6059.0,,2.0,2.0,494.0,,,33713624.0,-117985835.0,6200.0,,,,,,122,261.0,,60590992.124011,25218.0,1286.0,,96965.0,7.0,,,,,,,1961.0,1.0,,83707.0,219773.0,2015.0,136066.0,2744.5,,,60590992124011.0
12049778,,,,2.0,3.0,,4.0,2.0,,,1668.0,1668.0,,,,,6037.0,,2.0,,,,2.0,34187992.0,-118285108.0,15996.0,,,,,,0100,261.0,BUR1*,60373101.004,396054.0,3101.0,,96433.0,0.0,,,,1.0,,,1949.0,,,102131.0,502191.0,2015.0,400060.0,5725.23,,,60373101004000.0
12164168,,,,2.0,2.0,,7.0,2.0,,,1371.0,1371.0,,,,,6037.0,,2.0,,,,7.0,34173604.0,-118153884.0,8674.0,,,,,,0100,261.0,PSR6,60374609.001005,47019.0,3101.0,274695.0,96291.0,0.0,,,,1.0,,,1954.0,,,106911.0,149473.0,2015.0,42562.0,2046.24,,,60374609001005.0
12094716,1.0,,,6.0,4.0,,1.0,6.0,,,5670.0,5670.0,,,,,6037.0,,6.0,,,,2.0,34154040.0,-118172857.0,46465.0,1.0,,,,1.0,0103,261.0,PSR2,60374608.001003,47019.0,3101.0,274684.0,96293.0,0.0,,,,1.0,,,1998.0,,,1699974.0,3163554.0,2015.0,1463580.0,36784.75,,,60374608001003.0
12722736,,,,1.0,3.0,,7.0,1.0,,,1061.0,1061.0,,,,,6037.0,,1.0,,,,7.0,33933621.0,-118091658.0,5045.0,,,,,,0100,261.0,DOR105,60375504.001045,4406.0,3101.0,,96101.0,0.0,,,,1.0,,,1952.0,,,80025.0,193497.0,2015.0,113472.0,2553.86,,,60375504001045.0
14154763,,,,2.0,3.0,,,2.0,,,1807.0,1807.0,,,,,6059.0,1.0,2.0,2.0,528.0,,,33937752.0,-117912191.0,15210.0,1.0,,,,1.0,122,261.0,,60590015.012027,17150.0,1286.0,,97035.0,6.0,,,,,,,1963.0,1.0,,136994.0,657000.0,2015.0,520006.0,8891.6,,,60590015012027.0
11182503,1.0,,,2.0,3.0,,7.0,2.0,,,1732.0,1732.0,,,,,6037.0,,2.0,,,,2.0,34622764.0,-118216507.0,7282.0,,,,,,0100,261.0,PDRPD-1-12,60379103.022016,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,1987.0,,,218581.0,273251.0,2015.0,54670.0,4381.43,,,60379103022016.0
10760876,1.0,,,2.0,4.0,,7.0,2.0,,,1396.0,1396.0,,,,,6037.0,,2.0,,,,2.0,34218454.0,-118519038.0,6504.0,,,,,,0100,261.0,LAR1,60371313.001007,12447.0,3101.0,40548.0,96364.0,0.0,,,,1.0,,,1954.0,,,149862.0,276785.0,2015.0,126923.0,3493.69,,,60371313001007.0
14401258,,,,1.5,2.0,,,1.5,,,1390.0,1390.0,,,,,6059.0,,1.0,2.0,440.0,,,33544342.0,-117764110.0,8342.0,,,,,,122,261.0,,60590626.191007,52842.0,1286.0,,96969.0,5.0,,1.0,,,,,1951.0,1.0,,87970.0,1565000.0,2015.0,1477030.0,16789.2,,,60590626191007.0
11306988,1.0,,,3.0,3.0,,4.0,3.0,,,2554.0,2554.0,,,,,6037.0,,3.0,,,,2.0,34685675.0,-118215344.0,8389.0,,,,,,0100,261.0,LRRI-7000,60379010.043057,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2005.0,,,162030.0,202537.0,2015.0,40507.0,4285.91,,,60379010043057.0
12051514,1.0,,,2.0,3.0,,4.0,2.0,,,1600.0,1600.0,,,,,6037.0,,2.0,,,,2.0,34177900.0,-118297000.0,31725.0,,,,,,010C,266.0,BUR4*,60373107.03102,396054.0,3101.0,,96433.0,0.0,,,,1.0,,,2006.0,,,299874.0,498770.0,2015.0,198896.0,5548.64,,,60373107031020.0
10908871,1.0,,,4.0,3.0,,4.0,4.0,,,3606.0,3606.0,,,,,6037.0,,4.0,,,,2.0,34146474.0,-118374456.0,15001.0,1.0,,,,1.0,0101,261.0,LAR1,60371432.003013,12447.0,3101.0,47880.0,96447.0,0.0,,,,1.0,,,1936.0,,,536543.0,1108137.0,2015.0,571594.0,13870.26,,,60371432003013.0
11110647,1.0,,,1.0,2.0,,7.0,1.0,,,834.0,834.0,,,,,6037.0,,1.0,,,,2.0,34450575.0,-118498840.0,54887.0,,,,,,010C,266.0,SCUR3,60379200.203056,54311.0,3101.0,6952.0,96373.0,0.0,,,,1.0,,,1972.0,,,87787.0,109733.0,2015.0,21946.0,2376.45,,,60379200203056.0
14490882,5.0,,,3.0,5.0,,,3.0,,,2250.0,2250.0,,,,,6059.0,1.0,3.0,2.0,460.0,,6.0,33616368.0,-117662590.0,9000.0,,,,,,122,261.0,,60590320.022009,12773.0,1286.0,,96995.0,9.0,,,,,,,1971.0,2.0,,68401.0,94782.0,2015.0,26381.0,938.08,,,60590320022009.0
12172630,,,,5.0,5.0,,7.0,5.0,,,2606.0,2606.0,,,,,6037.0,,5.0,,,,7.0,34175851.0,-118112788.0,9002.0,,,,,,0100,261.0,LCR2YY,60374613.00501,,3101.0,,96292.0,0.0,,,,1.0,,,1923.0,,,165100.0,283392.0,2015.0,118292.0,3722.93,,,60374613005010.0
11375189,,,,0.0,0.0,,,,,,448.0,448.0,,,,,6037.0,,,,,,,34687438.0,-117678819.0,220599.0,,,,,,0100,261.0,LCA11*,60379001.021272,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1957.0,,,4252.0,13407.0,2015.0,9155.0,305.08,Y,14.0,60379001021272.0
14753883,,,,2.5,3.0,,,2.5,,,1526.0,1526.0,,,,,6059.0,,2.0,2.0,0.0,,,33651534.0,-117689110.0,,,,,,,34,266.0,,60590524.22102,32380.0,1286.0,,96962.0,0.0,,1.0,,,,,1983.0,,,145683.0,225161.0,2015.0,79478.0,2320.62,,,60590524221020.0
12702868,,,,4.0,3.0,,1.0,4.0,,,2496.0,2496.0,,,,,6037.0,,4.0,,,,7.0,33752508.0,-118349179.0,105806.0,1.0,,,,1.0,0101,261.0,RHRAS2,60376705.001012,6822.0,3101.0,,96121.0,0.0,,,,1.0,,,1954.0,,,232302.0,591772.0,2015.0,359470.0,8157.06,,,60376705001012.0
12168295,,,,1.0,3.0,,7.0,1.0,,,1813.0,1813.0,,,,,6037.0,,1.0,,,,2.0,34192335.0,-118128278.0,11047.0,1.0,,,,1.0,0101,261.0,LCR175,60374601.003009,30187.0,3101.0,,96265.0,0.0,,,,1.0,,,1946.0,,,204001.0,761385.0,2015.0,557384.0,9132.22,Y,12.0,60374601003009.0
12702348,,,,3.0,3.0,,4.0,3.0,,,2739.0,2739.0,,,,,6037.0,,3.0,,,,2.0,33747624.0,-118328489.0,20124.0,,,,,,0100,261.0,RPRS20000*,60376707.024002,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1970.0,,,249350.0,445531.0,2015.0,196181.0,5713.77,,,60376707024002.0
12589387,,,,3.0,2.0,,4.0,3.0,,,1194.0,1194.0,,,,,6037.0,,3.0,,,,2.0,33828500.0,-118285000.0,101439.0,,,,,,010C,266.0,CARM25U&D*,60375435.013002,10723.0,3101.0,,96229.0,0.0,,,,1.0,,,1989.0,,,145179.0,206857.0,2015.0,61678.0,2838.77,,,60375435013002.0
12077200,1.0,,,3.0,3.0,,4.0,3.0,,,2094.0,2094.0,,,,,6037.0,,3.0,,,,2.0,34167047.0,-118188540.0,9796.0,,,,,,0100,261.0,GLR1RY,60373009.012,45457.0,3101.0,276256.0,96325.0,0.0,,,,1.0,,,1987.0,,,122915.0,674818.0,2015.0,551903.0,7510.27,,,60373009012000.0
11753858,,,,4.0,4.0,,7.0,4.0,,,4035.0,,,4035.0,,,6037.0,,4.0,,,,,34056963.0,-118360922.0,4784.0,,,,,,0400,248.0,LAR3,60372169.003002,12447.0,3101.0,274514.0,96000.0,0.0,,,,4.0,,,1938.0,,,132557.0,388728.0,2015.0,256171.0,4935.65,,,60372169003002.0
13861021,,,,2.5,3.0,,,2.5,,,2065.0,2065.0,,,,,6059.0,,2.0,2.0,585.0,,,33681502.0,-118024700.0,1500.0,,,,,,122,261.0,,60590993.083024,25218.0,1286.0,,96966.0,0.0,,1.0,,,,,1985.0,,,127182.0,262571.0,2015.0,135389.0,3170.32,,,60590993083024.0
11249477,1.0,,,2.0,3.0,,7.0,2.0,,,1142.0,1142.0,,,,,6037.0,,2.0,,,,2.0,34619891.0,-117818996.0,29387.0,,,,,,0100,261.0,LCRA 30000,60379001.033034,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1986.0,,,57284.0,71599.0,2015.0,14315.0,969.63,,,60379001031042.0
11192888,1.0,,,3.0,4.0,,4.0,3.0,,,2098.0,2098.0,,,,,6037.0,,3.0,,,,2.0,34575569.0,-118134921.0,7011.0,,,,,,0100,261.0,LCRA7000*,60379104.012018,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,1990.0,,,125411.0,156763.0,2015.0,31352.0,2916.81,,,60379104012018.0
14177999,,,,0.0,0.0,,,,,,4486.0,,,,,4486.0,6059.0,,,0.0,0.0,,,33868071.0,-117877657.0,9229.0,,,,,,96,248.0,,60590117.212013,26531.0,1286.0,,97068.0,0.0,,,,4.0,,,1977.0,2.0,,250306.0,830000.0,2015.0,579694.0,10106.9,,,60590117212013.0
17212933,,,,2.0,2.0,,,2.0,,927.0,927.0,927.0,,,927.0,,6111.0,,2.0,1.0,0.0,,,34189600.0,-118885000.0,2178.0,,,,,,1129,266.0,,61110069.002016,34278.0,2061.0,,96383.0,4.0,,,,,154.0,,1974.0,1.0,,128569.0,214278.0,2015.0,85709.0,2310.64,,,61110069002016.0
14527641,,,,0.0,0.0,,,,,,,,,,,,6059.0,,,,,,,33729700.0,-117811000.0,,,,,,,0,263.0,,60590755.131004,27491.0,1286.0,,97016.0,0.0,,,,,,,,,,29245.0,29245.0,2015.0,,228.16,,,60590755131004.0
10795202,,,,2.0,3.0,,4.0,2.0,,,1450.0,1450.0,,,,,6037.0,,2.0,,,,2.0,34179076.0,-118574041.0,10962.0,,,,,,0100,261.0,LARS,60371349.051009,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1957.0,,,234213.0,390342.0,2015.0,156129.0,4890.44,,,60371349051009.0
10924636,,,,1.0,2.0,,7.0,1.0,,,790.0,790.0,,,,,6037.0,,1.0,,,,7.0,34206204.0,-118364719.0,6751.0,,,,,,0100,261.0,LAR1,60371230.201002,12447.0,3101.0,41131.0,96375.0,0.0,,,,1.0,,,1949.0,,,100593.0,296463.0,2015.0,195870.0,3707.81,,,60371230201002.0
12123663,1.0,,,1.0,2.0,,7.0,1.0,,,1288.0,1288.0,,,,,6037.0,,1.0,,,,2.0,34158787.0,-118084404.0,7255.0,,,,,,0100,261.0,PSR6,60374629.001005,47019.0,3101.0,273539.0,96295.0,0.0,,,,1.0,,,1951.0,,,113788.0,568953.0,2015.0,455165.0,6715.82,,,60374629001005.0
12456152,,,,4.0,6.0,,7.0,4.0,,,2886.0,,,2886.0,,,6037.0,,4.0,,,,,33852826.0,-118175737.0,8407.0,,,,,,0200,246.0,LBR1N,60375706.022008,46298.0,3101.0,276476.0,96239.0,0.0,,,,2.0,,,1973.0,,,240120.0,390188.0,2015.0,150068.0,4956.99,Y,12.0,60375706022008.0
12403523,,,,3.0,5.0,,4.0,3.0,,,2448.0,2448.0,,,,,6037.0,,3.0,,,,2.0,33875567.0,-118053958.0,7425.0,,,,,,0100,261.0,CERS5000,60375545.121027,10774.0,3101.0,,96206.0,0.0,,,,1.0,,,1970.0,,,143303.0,163470.0,2015.0,20167.0,2123.54,,,60375545121027.0
11440659,,,,3.0,6.0,,7.0,3.0,,,2753.0,,,2753.0,,,6037.0,,3.0,,,,,33898882.0,-118358069.0,10629.0,,,,,,0300,247.0,LNR2*,60376039.006003,46178.0,3101.0,,96111.0,0.0,,,,3.0,,,1952.0,,,215221.0,361309.0,2015.0,146088.0,9932.16,,,60376039006003.0
12022125,1.0,,,2.0,3.0,,7.0,2.0,,,1752.0,1752.0,,,,,6037.0,,2.0,,,,2.0,34092726.0,-118384858.0,4621.0,,,,,,0100,261.0,WDR4*,60377005.012002,48424.0,3101.0,,96050.0,0.0,,,,1.0,,,1932.0,,,152432.0,731591.0,2015.0,579159.0,10062.0,,,60377005012002.0
10993281,1.0,,,3.0,4.0,,4.0,3.0,,,1819.0,1819.0,,,,,6037.0,,3.0,,,,2.0,34268648.0,-118301393.0,5053.0,,,,,,0100,261.0,LAR1,60371031.011007,12447.0,3101.0,27484.0,96284.0,0.0,,,,1.0,,,1987.0,,,170732.0,364449.0,2015.0,193717.0,4527.46,,,60371031011007.0
11532953,,,,3.0,3.0,,4.0,3.0,,,1608.0,1608.0,,,,,6037.0,,3.0,,,,,33983411.0,-118422381.0,94897.0,,,,,,010D,269.0,LAR3,60372753.114005,12447.0,3101.0,403184.0,96047.0,0.0,,,,1.0,,,1972.0,,,229979.0,287462.0,2015.0,57483.0,3546.38,,,60372753114005.0
11720948,,,,3.0,4.0,,7.0,3.0,,,1958.0,,,1958.0,,,6037.0,,3.0,,,,,34020996.0,-118320059.0,5604.0,,,,,,0300,247.0,LAR1,60372190.202003,12447.0,3101.0,115836.0,95999.0,0.0,,,,3.0,,,1926.0,,,26783.0,375013.0,2015.0,348230.0,4709.25,Y,14.0,60372190202003.0
